First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
137,15,78,16,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,79,16,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,8,16,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,84,16,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,85,16,5,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,86,16,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,89,16,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,94,16,5,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,95,16,5,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,96,16,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
137,15,98,16,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,140,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,142,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,144,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,145,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,147,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,157,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,16,15,1,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,160,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,162,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,166,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,177,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,178,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,18,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,186,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,189,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,19,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,190,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,191,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,193,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,204,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,21,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,211,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,216,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,222,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,224,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,226,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,23,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,230,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,232,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,238,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,24,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,242,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,243,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,244,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,25,15,0,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,251,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,26,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,266,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,267,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,268,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,270,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,276,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,28,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,29,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,298,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,3,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,30,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,306,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,308,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,311,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,323,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,327,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,33,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,334,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,338,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,341,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,346,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,348,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,351,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,362,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,364,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,366,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,37,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,376,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,377,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,378,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,38,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,388,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,391,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,396,13,0,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,4,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,400,13,2,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,401,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,406,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,412,15,1,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,413,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,421,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,423,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,424,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,426,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,43,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,430,14,3,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,435,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,44,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,461,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,476,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,478,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,48,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,484,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,489,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,492,13,2,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,493,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,494,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,500,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,504,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,506,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,52,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,55,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,57,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,59,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,6,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,60,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,61,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,62,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,65,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,73,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,75,16,13,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
139,16,76,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,77,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,78,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,79,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,8,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,84,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,85,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,86,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,89,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,94,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,95,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,96,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
139,16,98,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,142,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,144,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,145,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,147,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,157,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,16,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,160,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,162,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,166,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,177,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,178,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,18,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,186,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,189,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,19,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,190,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,191,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,193,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,204,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,21,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,211,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,216,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,222,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,224,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,226,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,23,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,230,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,232,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,238,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,24,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,242,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,243,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,244,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,25,15,1,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,251,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,26,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,266,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,267,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,268,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,270,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,276,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,28,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,29,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,298,15,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,3,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,30,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,306,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,308,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,311,15,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,323,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,327,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,33,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,334,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,338,16,8,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,341,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,346,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,348,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,351,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,362,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,364,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,366,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,37,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,376,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,377,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,378,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,38,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,388,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,391,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,396,13,2,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,4,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,400,13,2,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,401,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,406,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,412,15,5,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,413,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,421,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,423,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,424,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,426,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,43,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,430,14,4,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,435,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,44,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,461,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,476,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,478,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,48,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,484,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,489,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,492,13,2,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,493,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,494,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,500,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,504,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,506,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,52,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,55,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,57,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,59,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,6,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,60,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,61,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,62,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,65,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,73,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,75,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,76,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,77,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,78,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,79,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,8,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,84,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,85,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,86,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,89,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,94,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,95,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,96,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
140,16,98,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,144,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,145,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,147,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,157,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,16,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,160,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,162,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,166,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,177,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,178,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,18,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,186,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,189,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,19,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,190,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,191,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,193,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,204,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,21,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,211,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,216,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,222,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,224,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,226,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,23,15,1,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,230,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,232,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,238,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,24,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,242,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,243,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,244,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,25,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,251,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,26,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,266,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,267,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,268,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,270,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,276,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,28,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,29,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,298,15,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,3,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,30,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,306,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,308,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,311,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,323,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,327,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,33,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,334,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,338,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,341,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,346,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,348,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,351,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,362,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,364,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,366,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,37,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,376,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,377,15,5,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,378,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,38,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,388,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,391,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,396,13,5,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,4,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,400,13,1,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,401,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,406,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,412,15,7,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
142,16,413,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
